nuts2_id,country,scenario,cf
RO21,Romania,RCP4.5,1445.73
RO21,Romania,RCP4.5,928.28
RO21,Romania,RCP4.5,603.26
RO21,Romania,RCP4.5,2232.43
RO21,Romania,RCP4.5,1095.25
RO21,Romania,RCP4.5,301.27
RO21,Romania,RCP4.5,1851.31
RO21,Romania,RCP4.5,543.64
RO21,Romania,RCP4.5,562.71
RO21,Romania,RCP4.5,988.03
RO21,Romania,RCP4.5,351.72
RO21,Romania,RCP4.5,459.72
RO21,Romania,RCP4.5,1192.07
RO21,Romania,RCP4.5,682.79
RO21,Romania,RCP4.5,2103.78
RO21,Romania,RCP4.5,386.09
RO21,Romania,RCP4.5,956.72
RO21,Romania,RCP4.5,924.37
RO21,Romania,RCP4.5,5428.79
RO21,Romania,RCP4.5,430.41
RO21,Romania,RCP4.5,2144.31
RO21,Romania,RCP4.5,1069.47
RO21,Romania,RCP4.5,1299.54
RO21,Romania,RCP4.5,658.56
RO21,Romania,RCP4.5,1084.05
RO21,Romania,RCP4.5,890.85
RO21,Romania,RCP4.5,974.15
RO21,Romania,RCP4.5,574.97
RO21,Romania,RCP4.5,568.48
RO21,Romania,RCP4.5,1098.44
RO21,Romania,RCP4.5,224.1
RO21,Romania,RCP4.5,755.03
RO21,Romania,RCP4.5,554.11
RO21,Romania,RCP4.5,1474.81
RO21,Romania,RCP4.5,775.52
RO21,Romania,RCP4.5,1105.9
RO21,Romania,RCP4.5,1032.11
RO21,Romania,RCP4.5,589.97
RO21,Romania,RCP4.5,653.42
RO21,Romania,RCP4.5,746.34
RO21,Romania,RCP4.5,1015.08
RO21,Romania,RCP4.5,596.06
RO21,Romania,RCP4.5,918.24
RO21,Romania,RCP4.5,1145.02
RO21,Romania,RCP4.5,909.4
RO21,Romania,RCP4.5,627.89
RO21,Romania,RCP4.5,773.91
RO21,Romania,RCP4.5,668.15
RO21,Romania,RCP4.5,1388.51
RO21,Romania,RCP4.5,379.05
RO21,Romania,RCP4.5,943.58
RO21,Romania,RCP4.5,1269.51
RO21,Romania,RCP4.5,8148.35
RO21,Romania,RCP4.5,553.59
RO21,Romania,RCP4.5,1919.99
RO21,Romania,RCP4.5,1630.96
RO21,Romania,RCP4.5,1169.77
RO21,Romania,RCP4.5,1711.31
RO21,Romania,RCP4.5,818.56
RO21,Romania,RCP4.5,1363.48
RO21,Romania,RCP4.5,797.33
RO21,Romania,RCP4.5,1340
RO21,Romania,RCP4.5,583.44
RO21,Romania,RCP4.5,1418.42
RO21,Romania,RCP4.5,756.95
RO21,Romania,RCP4.5,850.71
RO21,Romania,RCP4.5,1046.33
RO21,Romania,RCP4.5,1543.22
RO21,Romania,RCP4.5,1768.68
RO21,Romania,RCP4.5,812.63
RO21,Romania,RCP4.5,620.32
RO21,Romania,RCP4.5,220.49
RO21,Romania,RCP4.5,185.37
RO21,Romania,RCP4.5,649.37
RO21,Romania,RCP4.5,1313.91
RO21,Romania,RCP4.5,904.42
RO21,Romania,RCP4.5,6271.09
RO21,Romania,RCP4.5,971.44
RO21,Romania,RCP4.5,723.73
RO21,Romania,RCP4.5,1378.71
RO21,Romania,RCP4.5,635.59
RO21,Romania,RCP4.5,285.68
RO21,Romania,RCP4.5,1160.15
RO21,Romania,RCP4.5,1541.22
RO21,Romania,RCP4.5,1383.93
RO21,Romania,RCP4.5,1002.33
RO21,Romania,RCP4.5,673.06
RO21,Romania,RCP4.5,1070.97
RO21,Romania,RCP4.5,521.12
RO21,Romania,RCP4.5,821.26
RO21,Romania,RCP4.5,1748.1
RO21,Romania,RCP4.5,1526.37
RO21,Romania,RCP4.5,1644.31
RO21,Romania,RCP4.5,535.8
RO21,Romania,RCP4.5,852.26
RO21,Romania,RCP4.5,838.79
RO21,Romania,RCP4.5,849.56
RO21,Romania,RCP4.5,4481.84
RO21,Romania,RCP4.5,1607.5
RO21,Romania,RCP4.5,1495.84
RO21,Romania,RCP4.5,837.44
RO21,Romania,RCP4.5,837.99
RO21,Romania,RCP4.5,490.91
RO21,Romania,RCP4.5,860.9
RO21,Romania,RCP4.5,456.01
RO21,Romania,RCP4.5,869.39
RO21,Romania,RCP4.5,1312.16
RO21,Romania,RCP4.5,501.13
RO21,Romania,RCP4.5,806.75
RO21,Romania,RCP4.5,753.96
RO21,Romania,RCP4.5,1716.21
RO21,Romania,RCP4.5,934.89
RO21,Romania,RCP4.5,339.19
RO21,Romania,RCP4.5,682.85
RO21,Romania,RCP4.5,911.31
RO21,Romania,RCP4.5,1240.89
RO21,Romania,RCP4.5,816.54
RO21,Romania,RCP4.5,1344.75
RO21,Romania,RCP4.5,1299.79
RO21,Romania,RCP4.5,550.97
RO21,Romania,RCP4.5,681.11
RO21,Romania,RCP4.5,607.8
RO21,Romania,RCP4.5,1178.57
RO21,Romania,RCP4.5,1024.18
RO21,Romania,RCP4.5,1228.45
RO21,Romania,RCP4.5,594
RO21,Romania,RCP4.5,767.6
RO21,Romania,RCP4.5,417.81
RO21,Romania,RCP4.5,380.74
RO21,Romania,RCP4.5,694.17
RO21,Romania,RCP4.5,549.73
RO21,Romania,RCP4.5,976.36
RO21,Romania,RCP4.5,472.76
RO21,Romania,RCP4.5,992.55
RO21,Romania,RCP4.5,408.83
RO21,Romania,RCP4.5,1262.55
RO21,Romania,RCP4.5,1877.64
RO21,Romania,RCP4.5,629.93
RO21,Romania,RCP4.5,719.5
RO21,Romania,RCP4.5,710.66
RO21,Romania,RCP4.5,408.91
RO21,Romania,RCP4.5,447.22
RO21,Romania,RCP4.5,551.96
RO21,Romania,RCP4.5,941.05
RO21,Romania,RCP4.5,797.22
RO21,Romania,RCP4.5,879.49
RO21,Romania,RCP4.5,559.97
RO21,Romania,RCP4.5,668.14
RO21,Romania,RCP4.5,2271.6
RO21,Romania,RCP4.5,2958.38
RO21,Romania,RCP4.5,2556.85
RO21,Romania,RCP4.5,550.22
RO21,Romania,RCP4.5,1961.42
RO21,Romania,RCP4.5,945.72
RO21,Romania,RCP4.5,1510.85
RO21,Romania,RCP4.5,913.79
RO21,Romania,RCP4.5,1747.81
RO21,Romania,RCP4.5,1121.03
RO21,Romania,RCP4.5,811.64
RO21,Romania,RCP4.5,566.8
RO21,Romania,RCP4.5,662.63
RO21,Romania,RCP4.5,778.07
RO21,Romania,RCP4.5,476.11
RO21,Romania,RCP4.5,1544.66
RO21,Romania,RCP4.5,716.32
RO21,Romania,RCP4.5,1059.32
RO21,Romania,RCP4.5,466.63
RO21,Romania,RCP4.5,549.82
RO21,Romania,RCP4.5,817.48
RO21,Romania,RCP4.5,958.17
RO21,Romania,RCP4.5,721.23
RO21,Romania,RCP4.5,1364.11
RO21,Romania,RCP4.5,861.1
RO21,Romania,RCP4.5,2670.48
RO21,Romania,RCP4.5,794.46
RO21,Romania,RCP4.5,969.34
RO21,Romania,RCP4.5,804.22
RO21,Romania,RCP4.5,522.39
RO21,Romania,RCP4.5,564.65
RO21,Romania,RCP4.5,942.69
RO21,Romania,RCP4.5,867.62
RO21,Romania,RCP4.5,1735.44
RO21,Romania,RCP4.5,699.24
RO21,Romania,RCP4.5,271.72
RO21,Romania,RCP4.5,686.06
RO21,Romania,RCP4.5,678.53
RO21,Romania,RCP4.5,1119.79
RO21,Romania,RCP4.5,1108.26
RO21,Romania,RCP4.5,1260.05
RO21,Romania,RCP4.5,1935.3
RO21,Romania,RCP4.5,666.52
RO21,Romania,RCP4.5,1121.65
RO21,Romania,RCP4.5,957.24
RO21,Romania,RCP4.5,645.3
RO21,Romania,RCP4.5,670.18
RO21,Romania,RCP4.5,2726.75
RO21,Romania,RCP4.5,968.74
RO21,Romania,RCP4.5,683.92
RO21,Romania,RCP4.5,1527.89
RO21,Romania,RCP4.5,893.97
RO21,Romania,RCP4.5,1198.34
RO21,Romania,RCP4.5,1212.4
RO21,Romania,RCP4.5,898.62
RO21,Romania,RCP4.5,1213.86
RO21,Romania,RCP4.5,2274.47
RO21,Romania,RCP4.5,1020.9
RO21,Romania,RCP4.5,988.2
RO21,Romania,RCP4.5,1007.3
RO21,Romania,RCP4.5,1135.02
RO21,Romania,RCP4.5,448.32
RO21,Romania,RCP4.5,596.65
RO21,Romania,RCP4.5,545.28
RO21,Romania,RCP4.5,1005.16
RO21,Romania,RCP4.5,1108
RO21,Romania,RCP4.5,1750.61
RO21,Romania,RCP4.5,2256.97
RO21,Romania,RCP4.5,742.64
RO21,Romania,RCP4.5,1856.54
RO21,Romania,RCP4.5,2367.53
RO21,Romania,RCP4.5,1200.87
RO21,Romania,RCP4.5,1025.95
RO21,Romania,RCP4.5,877.09
RO21,Romania,RCP4.5,1415.85
RO21,Romania,RCP4.5,953.01
RO21,Romania,RCP4.5,512.3
RO21,Romania,RCP4.5,531.75
RO21,Romania,RCP4.5,2371.66
RO21,Romania,RCP4.5,1050.88
RO21,Romania,RCP4.5,1623.56
RO21,Romania,RCP4.5,526.61
RO21,Romania,RCP4.5,3228.43
RO21,Romania,RCP4.5,357.52
RO21,Romania,RCP4.5,1001.51
RO21,Romania,RCP4.5,1061.75
RO21,Romania,RCP4.5,644.44
RO21,Romania,RCP4.5,1022.11
RO21,Romania,RCP4.5,570.7
RO21,Romania,RCP4.5,846.42
RO21,Romania,RCP4.5,500.01
RO21,Romania,RCP4.5,1340.21
RO21,Romania,RCP4.5,661.48
RO21,Romania,RCP4.5,1568.59
RO21,Romania,RCP4.5,2260.53
RO21,Romania,RCP4.5,332.9
RO21,Romania,RCP4.5,1524.11
RO21,Romania,RCP4.5,4250.18
RO21,Romania,RCP4.5,747.68
RO21,Romania,RCP4.5,859.8
RO21,Romania,RCP4.5,1256.46
RO21,Romania,RCP4.5,830.47
RO21,Romania,RCP4.5,1194.19
RO21,Romania,RCP4.5,782.19
RO21,Romania,RCP4.5,625.21
RO21,Romania,RCP4.5,1247.04
RO21,Romania,RCP4.5,488.79
RO21,Romania,RCP4.5,875.33
RO21,Romania,RCP4.5,1014.44
RO21,Romania,RCP4.5,1000.47
RO21,Romania,RCP4.5,417.35
RO21,Romania,RCP4.5,1053.34
RO21,Romania,RCP4.5,2120.55
RO21,Romania,RCP4.5,1030.59
RO21,Romania,RCP4.5,443.54
RO21,Romania,RCP4.5,923.77
RO21,Romania,RCP4.5,643.83
RO21,Romania,RCP4.5,1643.77
RO21,Romania,RCP4.5,549.7
RO21,Romania,RCP4.5,1680.66
RO21,Romania,RCP4.5,1309.66
RO21,Romania,RCP4.5,747.73
RO21,Romania,RCP4.5,1921
RO21,Romania,RCP4.5,1948.71
RO41,Romania,RCP8.5,650.86
RO41,Romania,RCP8.5,1068.25
RO41,Romania,RCP8.5,582.21
RO41,Romania,RCP8.5,729.69
RO41,Romania,RCP8.5,625.23
RO41,Romania,RCP8.5,829.61
RO41,Romania,RCP8.5,551.21
RO41,Romania,RCP8.5,789.16
RO41,Romania,RCP8.5,1089.32
RO41,Romania,RCP8.5,1327.76
RO41,Romania,RCP8.5,726.1
RO41,Romania,RCP8.5,734.45
RO41,Romania,RCP8.5,1273.84
RO41,Romania,RCP8.5,1409.7
RO41,Romania,RCP8.5,826.59
RO41,Romania,RCP8.5,577.66
RO41,Romania,RCP8.5,1125.84
RO41,Romania,RCP8.5,1327.02
RO41,Romania,RCP8.5,711.31
RO41,Romania,RCP8.5,819.35
RO41,Romania,RCP8.5,788.73
RO41,Romania,RCP8.5,630.23
RO41,Romania,RCP8.5,829.25
RO41,Romania,RCP8.5,1643.51
RO41,Romania,RCP8.5,769.37
RO41,Romania,RCP8.5,1143.23
RO41,Romania,RCP8.5,1125.57
RO41,Romania,RCP8.5,850.28
RO41,Romania,RCP8.5,952.72
RO41,Romania,RCP8.5,680.7
RO41,Romania,RCP8.5,482.34
RO41,Romania,RCP8.5,916.44
RO41,Romania,RCP8.5,954.7
RO41,Romania,RCP8.5,590.15
RO41,Romania,RCP8.5,755
RO41,Romania,RCP8.5,673.99
RO41,Romania,RCP8.5,1102.51
RO41,Romania,RCP8.5,1624.62
RO41,Romania,RCP8.5,529.87
RO41,Romania,RCP8.5,1002.38
RO41,Romania,RCP8.5,580.67
RO41,Romania,RCP8.5,1154.45
RO41,Romania,RCP8.5,1418.18
RO41,Romania,RCP8.5,896.67
RO41,Romania,RCP8.5,1092.03
RO41,Romania,RCP8.5,1315.27
RO41,Romania,RCP8.5,1418.2
RO41,Romania,RCP8.5,1199.22
RO41,Romania,RCP8.5,1318.78
RO41,Romania,RCP8.5,2579.56
RO41,Romania,RCP8.5,1026.82
RO41,Romania,RCP8.5,705.99
RO41,Romania,RCP8.5,906.45
RO41,Romania,RCP8.5,321.08
RO41,Romania,RCP8.5,216.86
RO41,Romania,RCP8.5,858.72
RO41,Romania,RCP8.5,835.91
RO41,Romania,RCP8.5,1314.9
RO41,Romania,RCP8.5,368.27
RO41,Romania,RCP8.5,916.85
RO41,Romania,RCP8.5,612.86
RO41,Romania,RCP8.5,1137.25
RO41,Romania,RCP8.5,802.77
RO41,Romania,RCP8.5,1171.61
RO41,Romania,RCP8.5,734.91
RO41,Romania,RCP8.5,1220.3
RO41,Romania,RCP8.5,800.47
RO41,Romania,RCP8.5,1262.47
RO41,Romania,RCP8.5,1122.01
RO41,Romania,RCP8.5,826.68
RO41,Romania,RCP8.5,920.87
RO41,Romania,RCP8.5,1466.71
RO41,Romania,RCP8.5,2855.81
RO41,Romania,RCP8.5,1020.27
RO41,Romania,RCP8.5,1055.13
RO41,Romania,RCP8.5,921.05
RO41,Romania,RCP8.5,1199.26
RO41,Romania,RCP8.5,780.96
RO41,Romania,RCP8.5,1173.21
RO41,Romania,RCP8.5,1514
RO41,Romania,RCP8.5,960.27
RO41,Romania,RCP8.5,640.26
RO41,Romania,RCP8.5,819.71
RO41,Romania,RCP8.5,620.05
RO41,Romania,RCP8.5,878.5
RO41,Romania,RCP8.5,789.59
RO41,Romania,RCP8.5,990.37
RO41,Romania,RCP8.5,700.19
RO41,Romania,RCP8.5,524.16
RO41,Romania,RCP8.5,1190.26
RO41,Romania,RCP8.5,621.33
RO41,Romania,RCP8.5,1297.79
RO41,Romania,RCP8.5,972.6
RO41,Romania,RCP8.5,917.18
RO41,Romania,RCP8.5,621.31
RO41,Romania,RCP8.5,1328.79
RO41,Romania,RCP8.5,1061.86
RO41,Romania,RCP8.5,790.66
RO41,Romania,RCP8.5,905.56
RO41,Romania,RCP8.5,820.55
RO41,Romania,RCP8.5,833.89
RO41,Romania,RCP8.5,714.73
RO41,Romania,RCP8.5,628.75
RO41,Romania,RCP8.5,694.61
RO41,Romania,RCP8.5,1641.94
RO41,Romania,RCP8.5,1265.65
RO41,Romania,RCP8.5,1270.16
RO41,Romania,RCP8.5,816.71
RO41,Romania,RCP8.5,1113.98
RO41,Romania,RCP8.5,562.06
RO41,Romania,RCP8.5,1077.06
RO41,Romania,RCP8.5,1778.06
RO41,Romania,RCP8.5,900.1
RO41,Romania,RCP8.5,1155
RO41,Romania,RCP8.5,754.05
RO41,Romania,RCP8.5,962.07
RO41,Romania,RCP8.5,683.06
RO41,Romania,RCP8.5,1101.67
RO41,Romania,RCP8.5,1037.12
RO41,Romania,RCP8.5,648.74
RO41,Romania,RCP8.5,844.82
RO41,Romania,RCP8.5,2324.4
RO41,Romania,RCP8.5,825.04
RO41,Romania,RCP8.5,735.5
RO41,Romania,RCP8.5,1102.77
RO41,Romania,RCP8.5,889
RO41,Romania,RCP8.5,943.33
RO41,Romania,RCP8.5,975
RO41,Romania,RCP8.5,2272.74
RO41,Romania,RCP8.5,712.95
RO41,Romania,RCP8.5,522.9
RO41,Romania,RCP8.5,906.68
RO41,Romania,RCP8.5,460.39
RO41,Romania,RCP8.5,689.18
RO41,Romania,RCP8.5,984.99
RO41,Romania,RCP8.5,1069.36
RO41,Romania,RCP8.5,1208.02
RO41,Romania,RCP8.5,999.71
RO41,Romania,RCP8.5,961.43
RO41,Romania,RCP8.5,566.35
RO41,Romania,RCP8.5,1205.09
RO41,Romania,RCP8.5,696.59
RO41,Romania,RCP8.5,960.44
RO41,Romania,RCP8.5,782.94
RO41,Romania,RCP8.5,611.8
RO41,Romania,RCP8.5,695.84
RO41,Romania,RCP8.5,553.21
RO41,Romania,RCP8.5,1524.38
RO41,Romania,RCP8.5,1068.5
RO41,Romania,RCP8.5,709.25
RO41,Romania,RCP8.5,1259.48
RO41,Romania,RCP8.5,738.11
RO41,Romania,RCP8.5,1788.94
RO41,Romania,RCP8.5,1912.13
RO41,Romania,RCP8.5,1602.41
RO41,Romania,RCP8.5,542.45
RO41,Romania,RCP8.5,2803.51
RO41,Romania,RCP8.5,1881.19
RO41,Romania,RCP8.5,775.73
RO41,Romania,RCP8.5,1348.78
RO41,Romania,RCP8.5,976.37
RO41,Romania,RCP8.5,1235.15
RO41,Romania,RCP8.5,1219.92
RO41,Romania,RCP8.5,468.46
RO41,Romania,RCP8.5,2511.62
RO41,Romania,RCP8.5,1324.38
RO41,Romania,RCP8.5,938.26
RO41,Romania,RCP8.5,987.35
RO41,Romania,RCP8.5,1105.43
RO41,Romania,RCP8.5,1574.78
RO41,Romania,RCP8.5,1222.36
RO41,Romania,RCP8.5,1144.57
RO41,Romania,RCP8.5,1250.49
RO41,Romania,RCP8.5,2069.76
RO41,Romania,RCP8.5,5503.7
RO41,Romania,RCP8.5,1012.25
RO41,Romania,RCP8.5,1159.42
RO41,Romania,RCP8.5,1204.4
RO41,Romania,RCP8.5,1358.23
RO41,Romania,RCP8.5,1789.68
RO41,Romania,RCP8.5,1979.93
RO41,Romania,RCP8.5,1066.85
RO41,Romania,RCP8.5,818.97
RO41,Romania,RCP8.5,1590.05
RO41,Romania,RCP8.5,900.78
RO41,Romania,RCP8.5,3242.79
RO41,Romania,RCP8.5,2046.11
RO41,Romania,RCP8.5,1227.94
RO41,Romania,RCP8.5,1231.58
RO41,Romania,RCP8.5,2033.37
RO41,Romania,RCP8.5,1099.25
RO41,Romania,RCP8.5,3102.82
RO41,Romania,RCP8.5,866.1
RO41,Romania,RCP8.5,1915.9
RO41,Romania,RCP8.5,1160.08
RO41,Romania,RCP8.5,854.76
RO41,Romania,RCP8.5,1282.24
RO41,Romania,RCP8.5,952.49
RO41,Romania,RCP8.5,1269.16
RO41,Romania,RCP8.5,2014.6
RO41,Romania,RCP8.5,1490.16
RO41,Romania,RCP8.5,1558.54
RO41,Romania,RCP8.5,1232.64
RO41,Romania,RCP8.5,3715.04
RO41,Romania,RCP8.5,2719.49
RO41,Romania,RCP8.5,1693.06
RO41,Romania,RCP8.5,1462.1
RO41,Romania,RCP8.5,1469.02
RO41,Romania,RCP8.5,1516.12
RO41,Romania,RCP8.5,3516.91
RO41,Romania,RCP8.5,3981.23
RO41,Romania,RCP8.5,1194.85
RO41,Romania,RCP8.5,1788.15
RO41,Romania,RCP8.5,1699.51
RO41,Romania,RCP8.5,4711.8
RO41,Romania,RCP8.5,933.61
RO41,Romania,RCP8.5,1147.02
RO41,Romania,RCP8.5,1605.97
RO41,Romania,RCP8.5,1636.43
RO41,Romania,RCP8.5,2505.4
RO41,Romania,RCP8.5,2540.16
RO41,Romania,RCP8.5,2760.9
RO41,Romania,RCP8.5,1213
RO41,Romania,RCP8.5,1106.07
RO41,Romania,RCP8.5,4123.28
RO41,Romania,RCP8.5,1179.98
RO41,Romania,RCP8.5,1232.38
RO41,Romania,RCP8.5,1204.41
RO41,Romania,RCP8.5,2574.3
RO41,Romania,RCP8.5,1643.25
RO41,Romania,RCP8.5,3134.97
RO41,Romania,RCP8.5,2724
RO41,Romania,RCP8.5,1526.17
RO41,Romania,RCP8.5,4443.91
RO41,Romania,RCP8.5,1226.38
RO41,Romania,RCP8.5,1078.87
RO41,Romania,RCP8.5,2224.74
RO41,Romania,RCP8.5,2246.67
RO41,Romania,RCP8.5,1545.41
RO41,Romania,RCP8.5,951.9
RO41,Romania,RCP8.5,1575.32
RO41,Romania,RCP8.5,1976.32
RO41,Romania,RCP8.5,781.02
RO41,Romania,RCP8.5,3961.98
RO41,Romania,RCP8.5,3614.63
RO41,Romania,RCP8.5,4753.71
RO41,Romania,RCP8.5,3415.9
RO41,Romania,RCP8.5,3300.03
RO41,Romania,RCP8.5,4551.14
RO41,Romania,RCP8.5,1149.31
RO41,Romania,RCP8.5,2888.63
RO41,Romania,RCP8.5,1039.39
RO41,Romania,RCP8.5,1523.88
RO41,Romania,RCP8.5,972.05
RO41,Romania,RCP8.5,1546.35
RO41,Romania,RCP8.5,1156.69
RO41,Romania,RCP8.5,1526.06
RO41,Romania,RCP8.5,3178.28
RO41,Romania,RCP8.5,1954.29
RO41,Romania,RCP8.5,3024.89
RO41,Romania,RCP8.5,4852.4
RO41,Romania,RCP8.5,1930.59
RO41,Romania,RCP8.5,1974.17
RO41,Romania,RCP8.5,2685.8
RO41,Romania,RCP8.5,813.42
RO41,Romania,RCP8.5,1282.87
RO41,Romania,RCP8.5,1743.45
RO41,Romania,RCP8.5,1386.22
RO41,Romania,RCP8.5,2174.07
RO41,Romania,RCP8.5,768.9
RO41,Romania,RCP8.5,1546.47
RO41,Romania,RCP8.5,1357.07
RO41,Romania,RCP8.5,2783.88
RO41,Romania,RCP8.5,2177.74
RO41,Romania,RCP8.5,2034.55
RO41,Romania,RCP8.5,2540.61
RO41,Romania,RCP8.5,556.71
RO41,Romania,RCP8.5,1396.38
RO41,Romania,RCP8.5,2311.91
RO41,Romania,RCP8.5,1165.97
RO41,Romania,RCP8.5,2407.56
RO41,Romania,RCP8.5,1833.47
RO41,Romania,RCP8.5,6128.76
RO41,Romania,RCP8.5,3533.78
RO41,Romania,RCP8.5,2933.42
RO41,Romania,RCP8.5,1531.86
RO41,Romania,RCP8.5,2019.71
RO41,Romania,RCP8.5,1869.9
RO41,Romania,RCP8.5,1739.25
RO41,Romania,RCP8.5,1927.07
RO41,Romania,RCP8.5,1116.04
RO41,Romania,RCP8.5,5039.16
RO41,Romania,RCP8.5,1921.91
RO41,Romania,RCP8.5,932.9
RO41,Romania,RCP8.5,1896.87
RO41,Romania,RCP8.5,1299.93
RO41,Romania,RCP8.5,1332.75
RO41,Romania,RCP8.5,1841.92
RO41,Romania,RCP8.5,1730.87
RO41,Romania,RCP8.5,1057.37
RO41,Romania,RCP8.5,2668.27
RO41,Romania,RCP8.5,814.65
RO41,Romania,RCP8.5,2546.03
RO41,Romania,RCP8.5,2437.17
RO41,Romania,RCP8.5,1118.84
RO41,Romania,RCP8.5,585.12
RO41,Romania,RCP8.5,4552.74
RO41,Romania,RCP8.5,4460.05
RO41,Romania,RCP8.5,3163.86
RO41,Romania,RCP8.5,2129.38
RO41,Romania,RCP8.5,2174.21
RO41,Romania,RCP8.5,754.83
RO41,Romania,RCP8.5,2098.84
RO41,Romania,RCP8.5,716.14
RO41,Romania,RCP8.5,1088.95
RO41,Romania,RCP8.5,1819.06
RO41,Romania,RCP8.5,2156.65
RO41,Romania,RCP8.5,2058.97
RO41,Romania,RCP8.5,1696.47
RO41,Romania,RCP8.5,3403.32
RO41,Romania,RCP8.5,1364.13
RO41,Romania,RCP8.5,834.44
RO41,Romania,RCP8.5,613.44
RO41,Romania,RCP8.5,1303.3
RO41,Romania,RCP8.5,3702.79
RO41,Romania,RCP8.5,3053.8
RO41,Romania,RCP8.5,1604.58
RO41,Romania,RCP8.5,1698.86
RO41,Romania,RCP8.5,2105.86
RO41,Romania,RCP8.5,3667.76
RO41,Romania,RCP8.5,375.65
RO41,Romania,RCP8.5,1804.73
RO41,Romania,RCP8.5,1395.2
RO41,Romania,RCP8.5,2133.86
RO41,Romania,RCP8.5,1688.13
RO41,Romania,RCP8.5,1770.07
RO41,Romania,RCP8.5,2284.53
RO41,Romania,RCP8.5,1711.07
RO41,Romania,RCP8.5,604.3
RO41,Romania,RCP8.5,5760.22
RO41,Romania,RCP8.5,1468.45
RO41,Romania,RCP8.5,2450.65
RO41,Romania,RCP8.5,572.93
RO41,Romania,RCP8.5,1621.02
RO41,Romania,RCP8.5,2214.23
RO41,Romania,RCP8.5,2204.23
RO41,Romania,RCP8.5,2376.61
RO41,Romania,RCP8.5,5353.01
RO41,Romania,RCP8.5,1149.1
RO41,Romania,RCP8.5,3552.24
RO41,Romania,RCP8.5,1324.2
RO41,Romania,RCP8.5,518.21
RO41,Romania,RCP8.5,2325.09
RO41,Romania,RCP8.5,2816.59
RO41,Romania,RCP8.5,1558.08
RO41,Romania,RCP8.5,865.15
RO41,Romania,RCP8.5,1506.34
RO41,Romania,RCP8.5,1541.16
RO41,Romania,RCP8.5,1417.08
RO41,Romania,RCP8.5,2378.41
RO41,Romania,RCP8.5,638.69
RO41,Romania,RCP8.5,3667.7
RO41,Romania,RCP8.5,3805.26
RO41,Romania,RCP8.5,1410.52
RO41,Romania,RCP8.5,2574.52
RO41,Romania,RCP8.5,495.14
RO41,Romania,RCP8.5,4875.87
RO41,Romania,RCP8.5,2419.42
RO41,Romania,RCP8.5,10603.95
RO41,Romania,RCP8.5,9047.57
RO41,Romania,RCP8.5,1359.32
RO41,Romania,RCP8.5,1440.06
RO41,Romania,RCP8.5,3910.06
RO41,Romania,RCP8.5,1643.59
RO41,Romania,RCP8.5,787.73
RO41,Romania,RCP8.5,1172.28
RO41,Romania,RCP8.5,964.04
RO41,Romania,RCP8.5,10068.46
RO41,Romania,RCP8.5,2055.84
RO41,Romania,RCP8.5,1011.96
RO41,Romania,RCP8.5,2074.5
RO41,Romania,RCP8.5,333.26
RO41,Romania,RCP8.5,3552.77
RO41,Romania,RCP8.5,4102.45
RO41,Romania,RCP8.5,1623.48
RO41,Romania,RCP8.5,4480.31
RO41,Romania,RCP8.5,4382.01
RO41,Romania,RCP8.5,1571.22
RO41,Romania,RCP8.5,5340.29
RO41,Romania,RCP8.5,4486.42
RO41,Romania,RCP8.5,4281.86
RO41,Romania,RCP8.5,1042.15
RO41,Romania,RCP8.5,3143.89
RO41,Romania,RCP8.5,1794.54
RO41,Romania,RCP8.5,1189.14
RO41,Romania,RCP8.5,2344.57
RO41,Romania,RCP8.5,1841.95
RO41,Romania,RCP8.5,1989.38
RO41,Romania,RCP8.5,1862.46
RO41,Romania,RCP8.5,2420.79
RO41,Romania,RCP8.5,3929.56
RO41,Romania,RCP8.5,813.35
RO41,Romania,RCP8.5,3432.5
RO41,Romania,RCP8.5,4389.78
RO41,Romania,RCP8.5,1615.28
RO41,Romania,RCP8.5,4614.9
RO41,Romania,RCP8.5,2799.39
RO41,Romania,RCP8.5,4934.5
RO41,Romania,RCP8.5,4857.15
RO41,Romania,RCP8.5,4045.1
RO41,Romania,RCP8.5,2320
RO41,Romania,RCP8.5,2436.56
RO41,Romania,RCP8.5,1060.14
RO41,Romania,RCP8.5,3133.47
RO41,Romania,RCP8.5,3918.83
RO41,Romania,RCP8.5,1383.06
RO41,Romania,RCP8.5,1359.06
RO41,Romania,RCP8.5,4898.16
RO41,Romania,RCP8.5,1271.91
RO41,Romania,RCP8.5,2760.5
RO41,Romania,RCP8.5,3474.77
RO41,Romania,RCP8.5,1978.15
RO41,Romania,RCP8.5,10845.38
RO41,Romania,RCP8.5,980.55
RO41,Romania,RCP8.5,4185.44
RO41,Romania,RCP8.5,2824.36
RO41,Romania,RCP8.5,3482.42
RO41,Romania,RCP8.5,6379.65
RO41,Romania,RCP8.5,4147.02
RO41,Romania,RCP8.5,1800.29
RO41,Romania,RCP8.5,1281.74
RO41,Romania,RCP8.5,2674.75
RO41,Romania,RCP8.5,1835.44
RO41,Romania,RCP8.5,3509.02
RO41,Romania,RCP8.5,735.67
RO41,Romania,RCP8.5,2175.21
RO41,Romania,RCP8.5,2926.19
RO41,Romania,RCP8.5,2250.71
RO41,Romania,RCP8.5,1544.26
RO41,Romania,RCP8.5,3897.93
RO41,Romania,RCP8.5,2824.42
RO41,Romania,RCP8.5,2747.26
